order_id,user_id,order_at,total_order_amount,master_item_count,subledger_item_count,order_reconciliation,order_item_count_recon,order_status_recon
109124,87424,2026-06-16 04:04:15.163126,55.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
97643,78275,2026-03-17 04:45:05.000000,206.06,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
49572,39563,2024-10-27 15:47:30.000000,55.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
108711,87075,2024-08-27 21:00:54.000000,55.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54386,43433,2023-11-03 07:34:19.000000,581.79,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
24494,19556,2026-05-10 01:07:54.000000,57.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
96771,77583,2025-10-26 12:36:54.000000,57.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
8479,6779,2026-01-14 05:13:34.000000,58.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
46262,36966,2026-04-04 08:50:15.000000,58.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
8788,7027,2026-02-23 05:39:54.000000,159.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
82756,66218,2022-05-12 10:20:20.000000,59.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
101182,81116,2022-04-13 08:19:09.000000,59.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
36919,29463,2023-01-11 03:54:13.000000,60.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
46956,37517,2025-04-20 19:17:31.000000,61.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
46616,37243,2020-10-19 17:01:43.000000,63.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
112125,89793,2026-02-28 06:04:44.000000,63.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
60326,48183,2026-02-16 08:56:37.000000,64.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
66813,53427,2025-07-25 20:11:14.000000,64.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
119253,95448,2024-02-27 03:21:31.000000,344.95,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
116230,93058,2022-06-30 22:31:54.000000,65.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
62773,50162,2026-04-28 16:45:09.000000,65.17,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
48437,38688,2021-06-05 13:21:34.000000,66.96,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
57886,46261,2024-05-25 15:41:31.000000,68.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110523,88515,2025-05-11 17:56:26.000000,203.69,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
44759,35697,2023-04-11 02:50:03.000000,69.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
91159,72974,2022-01-12 11:53:42.000000,69.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
76629,61266,2025-05-31 06:51:16.000000,489.48,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4558,3598,2022-06-19 22:21:01.000000,72.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
73969,59166,2026-02-08 05:26:30.000000,78.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
30176,24105,2025-11-29 08:44:44.000000,78.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4767,3778,2022-08-28 05:40:54.000000,79.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
106800,85585,2019-04-29 23:32:21.000000,79.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54602,43606,2023-09-28 03:49:05.000000,79.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
115188,92225,2026-04-24 11:23:38.000000,80.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
10920,8706,2024-07-06 01:03:54.000000,83.84,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
99255,79583,2022-05-25 16:14:48.000000,84.12,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
102408,82097,2025-03-27 05:47:38.000000,85.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
116701,93422,2025-12-04 10:30:07.000000,85.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
22107,17632,2026-06-06 08:05:24.000000,86.11,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
118673,95000,2023-02-21 22:07:45.000000,88.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
53420,42652,2019-10-06 02:51:06.000000,88.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
112516,90089,2020-10-22 03:39:55.000000,88.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
20088,16044,2025-01-07 20:00:06.000000,198.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
102153,81893,2026-04-15 20:59:14.000000,89.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
122863,98380,2025-06-06 06:03:53.000000,89.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
80902,64715,2025-07-01 00:28:37.000000,353.99,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
118963,95215,2025-08-06 12:24:33.000000,996.82,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
101187,81121,2023-01-21 16:40:32.000000,98.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
113219,90642,2025-10-15 06:00:27.000000,98.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
61221,48902,2023-05-23 14:48:01.000000,1002.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
59923,47860,2024-08-06 18:19:23.000000,100.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
10592,8435,2025-06-18 03:05:06.000000,109.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
17476,13917,2023-10-12 11:00:36.000000,109.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
18988,15155,2026-01-25 05:39:01.000000,109.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
55920,44687,2026-06-13 20:52:58.254864,109.91,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
117157,93820,2025-04-12 12:41:11.000000,110.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
6952,5546,2023-09-22 21:17:09.000000,118.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
22056,17594,2024-06-04 11:46:49.000000,119.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
8340,6665,2024-12-24 01:09:49.000000,119.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
23280,18595,2024-11-25 16:39:15.000000,119.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
113426,90801,2021-12-26 00:13:02.000000,121.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
62135,49637,2025-05-15 11:07:48.000000,126.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
96385,77280,2026-01-01 00:26:55.000000,126.63,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
124778,99896,2023-03-03 17:20:04.000000,129.88,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4263,3383,2026-02-14 06:04:24.000000,129.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
16456,13115,2024-08-10 08:15:16.000000,133.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
10254,8176,2022-11-20 07:51:21.000000,405.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4822,3812,2025-12-06 08:05:31.000000,142.8,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
111658,89428,2023-10-30 13:43:37.000000,147.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
25190,20118,2026-04-21 23:23:59.000000,147.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
63736,50934,2020-02-12 13:06:26.000000,149.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
12307,9807,2025-11-10 12:15:18.000000,150.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
2922,2312,2022-11-13 14:45:28.000000,160.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
1639,1290,2024-08-18 06:09:45.000000,161.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
2956,2346,2025-09-14 22:27:51.000000,169.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
60377,48218,2025-05-25 08:56:21.000000,178.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
98624,79073,2023-10-24 23:27:58.000000,179.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
80346,64242,2024-06-07 08:15:26.000000,483.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
118893,95170,2025-02-05 20:20:07.000000,189.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
58121,46450,2023-08-14 12:46:22.000000,193.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
70703,56534,2024-05-02 01:27:26.000000,218.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
114086,91352,2024-09-23 13:24:08.000000,220.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
1370,1088,2023-11-28 19:30:49.000000,229.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
104033,83386,2023-03-23 09:39:15.000000,280.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
5673,4488,2024-09-06 18:27:14.000000,903.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-24,44000,2026-06-16 11:08:00.000000,203.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
-28,4415,2026-06-16 12:18:00.000000,86.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-55,66792,2026-06-16 18:00:00.000000,79.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-59,79437,2026-06-16 10:47:00.000000,127.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
-64,82302,2026-06-16 10:22:00.000000,34.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-77,42828,2026-06-16 15:26:00.000000,234.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
-95,34732,2026-06-16 17:07:00.000000,284.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-96,25205,2026-06-16 17:49:00.000000,275.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
-104,13672,2026-06-16 14:59:00.000000,23.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-119,3812,2026-06-16 11:30:00.000000,388.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
-142,82273,2026-06-16 09:09:00.000000,402.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-178,26697,2026-06-16 10:15:00.000000,304.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-181,99678,2026-06-16 16:04:00.000000,335.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-199,53719,2026-06-16 11:19:00.000000,197.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-212,63221,2026-06-16 15:19:00.000000,65.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
-256,22977,2026-06-16 12:07:00.000000,290.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
-261,15547,2026-06-16 16:14:00.000000,144.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
-299,61831,2026-06-16 14:28:00.000000,132.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,VARIANCE DETECTED
50497,40363,2026-03-05 09:28:56.000000,83.75,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
4725,3745,2022-08-22 13:22:50.000000,43.9,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
76509,61174,2026-06-15 19:51:39.000000,142.88,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
13740,10924,2024-06-08 22:55:20.000000,30.76,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
91651,73379,2024-07-03 05:42:10.000000,183.38,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
2383,1902,2020-01-23 13:57:46.000000,83.94,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
7297,5829,2023-04-21 17:04:12.000000,44.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
98022,78590,2023-03-05 06:52:53.000000,70.32,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
43155,34436,2024-04-06 07:12:48.000000,116.97,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
68496,54810,2024-10-23 02:31:55.000000,130.89,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
121404,97187,2024-03-31 01:29:01.000000,8.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
34342,27403,2021-04-18 15:49:21.000000,8.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
85559,68473,2026-02-02 11:00:18.000000,33.48,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
56107,44837,2025-07-15 14:24:40.000000,329.38,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
10917,8704,2023-10-27 17:57:57.000000,273.48,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
109491,87721,2025-09-03 23:14:28.000000,8.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
53161,42437,2025-07-31 13:04:07.000000,8.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110726,88672,2026-01-24 02:01:22.000000,9.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
107851,86413,2021-01-27 14:38:01.000000,32.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
31613,25261,2024-07-15 06:45:14.000000,35.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
97163,77880,2021-03-16 11:25:03.000000,111.01,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
71701,57348,2025-01-25 01:16:06.000000,9.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110061,88153,2023-11-15 17:25:43.000000,9.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
124849,99955,2026-06-02 17:54:27.000000,9.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
120231,96243,2026-05-08 04:05:52.000000,20.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
18285,14564,2026-01-17 03:13:25.000000,54.36,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
22051,17592,2020-08-12 17:42:02.000000,224.43,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
113814,91113,2025-09-10 13:14:41.000000,35.51,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
50502,40368,2026-02-26 03:18:59.000000,10.69,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
95871,76862,2024-08-06 09:43:53.000000,10.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
36913,29458,2022-03-12 07:37:55.000000,89.97,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
108274,86724,2023-01-08 02:23:01.000000,80.24,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
26057,20822,2026-06-11 23:24:52.000000,192.66,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
93530,74953,2022-11-16 02:26:32.000000,193.84,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
84366,67511,2025-08-01 12:00:09.000000,11.86,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
76413,61097,2026-03-20 14:22:31.000000,52.18,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
22838,18244,2025-02-12 05:08:25.000000,170.89,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
66371,53068,2024-09-09 19:00:58.000000,11.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
55458,44296,2025-11-05 21:30:56.000000,11.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39478,31536,2025-09-10 04:12:53.000000,11.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
30382,24261,2024-11-28 11:21:09.000000,359.45,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
124533,99704,2025-12-22 03:02:08.000000,26.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
26756,21383,2021-09-21 08:24:15.000000,12.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
109350,87612,2024-07-08 04:05:43.000000,12.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
115866,92764,2025-07-04 04:48:41.000000,545.0,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
51937,41453,2025-05-23 03:11:19.000000,12.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
51131,40840,2025-08-04 20:26:32.000000,29.91,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39054,31202,2022-04-02 05:14:45.000000,12.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
37971,30307,2023-10-01 15:44:40.000000,30.9,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
594,491,2021-05-14 02:18:11.000000,171.91,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
22827,18235,2022-03-22 18:14:21.000000,272.97,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
24994,19966,2023-05-04 22:11:24.000000,32.97,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
35570,28392,2025-12-01 00:11:59.000000,242.98,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
78319,62614,2026-05-06 23:55:46.000000,636.39,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
46329,37009,2024-08-12 02:51:37.000000,131.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
32742,26156,2023-06-15 08:14:49.000000,190.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
74895,59883,2025-06-15 05:11:24.000000,29.04,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
79400,63465,2021-09-26 03:26:05.000000,362.44,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83049,66461,2026-06-12 12:02:35.337086,185.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
9875,7877,2024-03-03 04:02:40.000000,133.71,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
106566,85411,2024-07-24 05:17:36.000000,107.25,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
51928,41446,2023-08-04 13:27:38.000000,121.68,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
1274,1013,2021-04-12 13:19:24.000000,13.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
61993,49518,2026-06-14 19:25:36.851163,14.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
108888,87226,2026-03-18 21:44:21.000000,382.39,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
16548,13169,2022-09-14 18:20:13.000000,69.94,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
45564,36373,2026-04-21 19:56:31.000000,59.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
79491,63538,2022-12-03 18:12:44.000000,38.94,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
52682,42040,2026-04-04 17:24:49.000000,464.49,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
84237,67414,2025-11-12 23:27:25.000000,14.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
102473,82149,2025-03-28 04:01:07.000000,249.53,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
76929,61507,2021-12-26 12:51:52.000000,61.99,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54441,43477,2025-08-06 11:36:15.000000,118.15,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
26701,21336,2026-04-27 12:34:16.000000,15.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
24825,19832,2025-05-12 16:50:48.000000,35.55,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
33086,26394,2023-04-22 03:27:10.000000,50.94,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
78979,63125,2026-04-07 20:26:23.000000,72.96,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
121597,97343,2022-07-06 02:19:56.000000,83.98,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
5612,4436,2026-02-23 04:13:35.000000,165.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
72660,58107,2026-03-26 06:33:28.000000,38.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
