order_id,user_id,created_at,shipped_at,gross_revenue,order_status,recognized_revenue,total_item_count,data_integrity_status,cutoff_status
-3420,12973,2026-01-14 14:51:00.000000,2026-01-15 18:51:00.000000,126.0,complete,126.0,2,MATCHED,NORMAL
-3422,49549,2026-01-15 10:31:00.000000,2026-01-19 05:00:00.000000,302.0,complete,302.0,2,MATCHED,NORMAL
-3428,24226,2026-01-15 13:25:00.000000,2026-01-17 09:25:00.000000,154.0,returned,154.0,2,MATCHED,NORMAL
-3435,53180,2026-01-15 16:15:00.000000,2026-01-17 15:15:00.000000,305.0,complete,305.0,2,MATCHED,NORMAL
-3478,1838,2026-01-18 14:32:00.000000,2026-01-19 19:32:00.000000,145.0,complete,145.0,1,MATCHED,NORMAL
-3508,31682,2026-01-20 10:06:00.000000,2026-01-22 03:06:00.000000,332.0,complete,332.0,3,MATCHED,NORMAL
-3513,11380,2026-01-21 12:55:00.000000,2026-01-22 20:55:00.000000,48.0,complete,48.0,1,MATCHED,NORMAL
-3517,93521,2026-01-21 10:45:00.000000,2026-01-23 05:45:00.000000,171.0,"complete,returned",171.0,2,MATCHED,NORMAL
-3530,93487,2026-01-22 10:55:00.000000,2026-01-26 01:00:00.000000,215.0,complete,215.0,2,MATCHED,NORMAL
-3531,37896,2026-01-22 15:20:00.000000,2026-01-25 20:00:00.000000,249.0,complete,249.0,3,MATCHED,NORMAL
-3532,66909,2026-01-22 14:25:00.000000,2026-01-23 19:25:00.000000,188.0,"complete,returned",188.0,2,MATCHED,NORMAL
-3547,89235,2026-01-23 16:44:00.000000,2026-01-24 18:44:00.000000,185.0,"complete,returned",185.0,2,MATCHED,NORMAL
-3570,99991,2026-01-24 12:36:00.000000,2026-01-26 03:36:00.000000,289.0,"complete,shipped",289.0,3,MATCHED,NORMAL
-3593,91198,2026-01-26 11:18:00.000000,2026-01-28 09:18:00.000000,202.0,"complete,returned",202.0,2,MATCHED,NORMAL
-3600,24490,2026-01-26 09:21:00.000000,2026-01-31 18:00:00.000000,116.0,complete,116.0,3,MATCHED,NORMAL
-3607,57979,2026-01-27 13:45:00.000000,2026-01-29 06:45:00.000000,140.0,complete,140.0,2,MATCHED,NORMAL
-3612,41934,2026-01-27 17:28:00.000000,2026-01-28 19:28:00.000000,203.0,returned,203.0,2,MATCHED,NORMAL
-3618,72544,2026-01-28 13:29:00.000000,2026-01-30 00:29:00.000000,309.0,"complete,shipped",309.0,3,MATCHED,NORMAL
-3631,34615,2026-01-29 11:11:00.000000,2026-01-31 02:11:00.000000,276.0,complete,276.0,2,MATCHED,NORMAL
-3633,6446,2026-01-29 11:29:00.000000,2026-02-02 05:00:00.000000,269.0,complete,269.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-3653,78518,2026-01-30 13:45:00.000000,2026-02-01 09:45:00.000000,167.0,complete,167.0,2,MATCHED,POTENTIAL CUT-OFF RISK
-3666,3304,2026-01-31 09:48:00.000000,2026-02-01 16:48:00.000000,164.0,complete,164.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-3668,75310,2026-01-31 12:01:00.000000,2026-02-02 08:01:00.000000,222.0,complete,222.0,2,MATCHED,POTENTIAL CUT-OFF RISK
-3684,41180,2026-02-01 13:28:00.000000,2026-02-02 17:28:00.000000,335.0,complete,335.0,3,MATCHED,NORMAL
-3758,37355,2026-02-06 10:13:00.000000,2026-02-07 14:13:00.000000,171.0,"complete,returned",171.0,2,MATCHED,NORMAL
-3761,84133,2026-02-06 14:20:00.000000,2026-02-08 14:20:00.000000,169.0,complete,169.0,1,MATCHED,NORMAL
-3770,15006,2026-02-07 17:36:00.000000,2026-02-08 23:36:00.000000,87.0,complete,87.0,1,MATCHED,NORMAL
-3823,65320,2026-02-10 15:39:00.000000,2026-02-13 21:00:00.000000,195.0,complete,195.0,3,MATCHED,NORMAL
-3875,37333,2026-02-14 15:58:00.000000,2026-02-15 20:58:00.000000,65.0,complete,65.0,1,MATCHED,NORMAL
-3887,2287,2026-02-15 09:46:00.000000,2026-02-16 17:46:00.000000,258.0,complete,258.0,3,MATCHED,NORMAL
-3939,66108,2026-02-18 16:55:00.000000,2026-02-19 23:55:00.000000,203.0,complete,203.0,2,MATCHED,NORMAL
-3947,55087,2026-02-19 11:03:00.000000,2026-02-20 22:03:00.000000,229.0,"complete,returned",229.0,2,MATCHED,NORMAL
-3957,69687,2026-02-19 09:28:00.000000,2026-02-21 09:28:00.000000,148.0,complete,148.0,1,MATCHED,NORMAL
-3967,8820,2026-02-20 09:32:00.000000,2026-02-21 16:32:00.000000,147.0,returned,147.0,2,MATCHED,NORMAL
-3973,74606,2026-02-20 10:11:00.000000,2026-02-22 01:11:00.000000,451.0,"complete,shipped",451.0,3,MATCHED,NORMAL
-3975,6399,2026-02-20 16:25:00.000000,2026-02-22 03:25:00.000000,584.0,complete,584.0,3,MATCHED,NORMAL
-4012,55391,2026-02-23 15:58:00.000000,2026-02-25 09:58:00.000000,162.0,complete,162.0,2,MATCHED,NORMAL
-4044,28416,2026-02-25 13:55:00.000000,2026-02-27 05:55:00.000000,69.0,shipped,69.0,1,MATCHED,NORMAL
-4053,26701,2026-02-26 16:37:00.000000,2026-03-02 09:00:00.000000,192.0,complete,192.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-4061,1545,2026-02-26 17:12:00.000000,2026-02-28 07:12:00.000000,66.0,complete,66.0,1,MATCHED,NORMAL
-4062,69351,2026-02-26 10:26:00.000000,2026-02-27 13:26:00.000000,190.0,complete,190.0,3,MATCHED,NORMAL
-4084,63503,2026-02-28 11:39:00.000000,2026-03-01 15:39:00.000000,60.0,complete,60.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-4097,874,2026-03-01 13:24:00.000000,2026-03-02 19:24:00.000000,309.0,"complete,returned",309.0,2,MATCHED,NORMAL
-4111,37022,2026-03-02 09:57:00.000000,2026-03-03 11:57:00.000000,199.0,complete,199.0,3,MATCHED,NORMAL
-4115,72197,2026-03-02 15:30:00.000000,2026-03-04 06:30:00.000000,438.0,"complete,returned",438.0,3,MATCHED,NORMAL
-4120,18570,2026-03-02 17:06:00.000000,2026-03-05 11:00:00.000000,227.0,complete,227.0,2,MATCHED,NORMAL
-4126,61227,2026-03-03 11:36:00.000000,2026-03-05 03:36:00.000000,161.0,complete,161.0,1,MATCHED,NORMAL
-4129,31524,2026-03-03 12:50:00.000000,2026-03-07 11:00:00.000000,382.0,complete,382.0,3,MATCHED,NORMAL
-4153,14442,2026-03-04 16:43:00.000000,2026-03-06 11:43:00.000000,384.0,complete,384.0,3,MATCHED,NORMAL
-4160,52101,2026-03-05 12:02:00.000000,2026-03-06 21:02:00.000000,194.0,returned,194.0,2,MATCHED,NORMAL
-4161,11836,2026-03-05 17:25:00.000000,2026-03-06 22:25:00.000000,277.0,complete,277.0,3,MATCHED,NORMAL
-4192,53980,2026-03-07 11:01:00.000000,2026-03-09 04:01:00.000000,193.0,"complete,returned",193.0,2,MATCHED,NORMAL
-4212,65928,2026-03-08 12:05:00.000000,2026-03-09 19:05:00.000000,92.0,complete,92.0,1,MATCHED,NORMAL
-4224,2216,2026-03-09 16:38:00.000000,2026-03-11 05:38:00.000000,485.0,"complete,returned",485.0,3,MATCHED,NORMAL
-4226,79683,2026-03-09 13:59:00.000000,2026-03-11 08:59:00.000000,350.0,complete,350.0,2,MATCHED,NORMAL
-4227,81198,2026-03-09 14:46:00.000000,2026-03-10 18:46:00.000000,350.0,"complete,shipped",350.0,2,MATCHED,NORMAL
-4243,97462,2026-03-10 12:07:00.000000,2026-03-13 19:00:00.000000,143.0,complete,143.0,1,MATCHED,NORMAL
-4252,29230,2026-03-11 11:23:00.000000,2026-03-12 16:23:00.000000,125.0,"complete,returned",125.0,2,MATCHED,NORMAL
-4280,50682,2026-03-13 13:38:00.000000,2026-03-14 20:38:00.000000,281.0,complete,281.0,2,MATCHED,NORMAL
-4299,86311,2026-03-14 09:31:00.000000,2026-03-15 23:31:00.000000,295.0,"complete,shipped",295.0,3,MATCHED,NORMAL
-4308,93175,2026-03-15 12:31:00.000000,2026-03-17 10:31:00.000000,203.0,returned,203.0,2,MATCHED,NORMAL
-4315,23866,2026-03-15 11:45:00.000000,2026-03-17 08:45:00.000000,180.0,complete,180.0,2,MATCHED,NORMAL
-4347,90556,2026-03-17 14:44:00.000000,2026-03-18 19:44:00.000000,61.0,complete,61.0,2,MATCHED,NORMAL
-4349,61130,2026-03-17 09:30:00.000000,2026-03-20 13:00:00.000000,93.0,complete,93.0,2,MATCHED,NORMAL
-4367,60887,2026-03-19 09:17:00.000000,2026-03-21 04:17:00.000000,217.0,complete,217.0,2,MATCHED,NORMAL
-4376,28279,2026-03-19 10:39:00.000000,2026-03-21 03:39:00.000000,167.0,complete,167.0,1,MATCHED,NORMAL
-4381,60912,2026-03-20 09:47:00.000000,2026-03-21 16:47:00.000000,222.0,complete,222.0,2,MATCHED,NORMAL
-4385,26404,2026-03-20 10:29:00.000000,2026-03-21 22:29:00.000000,474.0,complete,474.0,3,MATCHED,NORMAL
-4389,72299,2026-03-20 14:36:00.000000,2026-03-24 04:00:00.000000,116.0,complete,116.0,1,MATCHED,NORMAL
-4390,64456,2026-03-20 15:03:00.000000,2026-03-22 06:03:00.000000,29.0,complete,29.0,1,MATCHED,NORMAL
-4482,95048,2026-03-26 15:50:00.000000,2026-03-29 22:00:00.000000,361.0,complete,361.0,2,MATCHED,NORMAL
-4491,61702,2026-03-27 17:23:00.000000,2026-03-29 04:23:00.000000,376.0,complete,376.0,3,MATCHED,NORMAL
-4495,235,2026-03-27 16:30:00.000000,2026-03-29 13:30:00.000000,175.0,complete,175.0,2,MATCHED,NORMAL
-4496,79603,2026-03-27 14:01:00.000000,2026-03-29 01:01:00.000000,161.0,returned,161.0,1,MATCHED,NORMAL
-4503,14463,2026-03-28 11:57:00.000000,2026-03-30 09:57:00.000000,94.0,"complete,returned",94.0,3,MATCHED,NORMAL
-4515,21807,2026-03-28 15:00:00.000000,2026-03-29 15:00:00.000000,81.0,complete,81.0,1,MATCHED,NORMAL
-4528,84277,2026-03-29 14:54:00.000000,2026-03-31 09:54:00.000000,56.0,complete,56.0,2,MATCHED,NORMAL
-4531,70640,2026-03-30 09:35:00.000000,2026-03-31 12:35:00.000000,235.0,"complete,shipped",235.0,2,MATCHED,NORMAL
-4536,83176,2026-03-30 16:10:00.000000,2026-03-31 18:10:00.000000,313.0,complete,313.0,3,MATCHED,NORMAL
-4543,69241,2026-03-30 12:06:00.000000,2026-04-01 06:06:00.000000,198.0,returned,198.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-4546,37069,2026-03-31 10:10:00.000000,2026-04-02 03:10:00.000000,450.0,"complete,returned",450.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-4548,44994,2026-03-31 17:53:00.000000,2026-04-01 18:53:00.000000,71.0,shipped,71.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-4555,84846,2026-03-31 11:40:00.000000,2026-04-02 04:40:00.000000,116.0,complete,116.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-4603,55783,2026-04-03 10:42:00.000000,2026-04-04 23:42:00.000000,122.0,complete,122.0,2,MATCHED,NORMAL
-4613,12564,2026-04-04 10:24:00.000000,2026-04-06 08:24:00.000000,274.0,complete,274.0,2,MATCHED,NORMAL
-4633,86165,2026-04-05 10:16:00.000000,2026-04-07 07:16:00.000000,20.0,complete,20.0,1,MATCHED,NORMAL
-4662,90830,2026-04-07 12:29:00.000000,2026-04-08 13:29:00.000000,227.0,complete,227.0,2,MATCHED,NORMAL
-4667,86289,2026-04-08 14:11:00.000000,2026-04-09 20:11:00.000000,328.0,"complete,returned",328.0,3,MATCHED,NORMAL
-4692,66934,2026-04-09 10:56:00.000000,2026-04-10 10:56:00.000000,372.0,returned,372.0,2,MATCHED,NORMAL
-4697,63910,2026-04-10 14:29:00.000000,2026-04-12 09:29:00.000000,217.0,"complete,returned",217.0,2,MATCHED,NORMAL
-4711,41100,2026-04-11 17:36:00.000000,2026-04-14 22:00:00.000000,344.0,complete,344.0,2,MATCHED,NORMAL
-4712,99107,2026-04-11 12:38:00.000000,2026-04-12 15:38:00.000000,138.0,complete,138.0,2,MATCHED,NORMAL
-4725,32329,2026-04-11 16:58:00.000000,2026-04-13 01:58:00.000000,200.0,"complete,returned",200.0,2,MATCHED,NORMAL
-4729,24614,2026-04-12 10:31:00.000000,2026-04-13 22:31:00.000000,101.0,complete,101.0,1,MATCHED,NORMAL
-4740,67445,2026-04-12 09:39:00.000000,2026-04-13 14:39:00.000000,338.0,"complete,returned",338.0,3,MATCHED,NORMAL
-4799,53195,2026-04-16 17:03:00.000000,2026-04-20 00:00:00.000000,74.0,complete,74.0,1,MATCHED,NORMAL
-4800,13602,2026-04-16 13:36:00.000000,2026-04-18 07:36:00.000000,257.0,"complete,shipped",257.0,3,MATCHED,NORMAL
-4804,38558,2026-04-17 17:09:00.000000,2026-04-19 07:09:00.000000,213.0,complete,213.0,2,MATCHED,NORMAL
-4819,11001,2026-04-18 11:17:00.000000,2026-04-19 14:17:00.000000,242.0,complete,242.0,2,MATCHED,NORMAL
-4824,86156,2026-04-18 13:53:00.000000,2026-04-20 03:53:00.000000,146.0,complete,146.0,2,MATCHED,NORMAL
-4871,25303,2026-04-21 12:50:00.000000,2026-04-26 14:00:00.000000,178.0,complete,178.0,1,MATCHED,NORMAL
-4914,84504,2026-04-24 09:38:00.000000,2026-04-26 06:38:00.000000,344.0,complete,344.0,3,MATCHED,NORMAL
-4931,90571,2026-04-25 11:51:00.000000,2026-04-27 02:51:00.000000,242.0,complete,242.0,3,MATCHED,NORMAL
-4949,68964,2026-04-26 12:58:00.000000,2026-04-28 10:58:00.000000,218.0,"complete,returned",218.0,2,MATCHED,NORMAL
-4950,6157,2026-04-26 17:22:00.000000,2026-04-27 22:22:00.000000,221.0,"complete,returned",221.0,2,MATCHED,NORMAL
-4969,47709,2026-04-28 14:41:00.000000,2026-04-30 11:41:00.000000,219.0,"complete,shipped",219.0,3,MATCHED,NORMAL
-4985,51308,2026-04-29 12:33:00.000000,2026-05-01 02:33:00.000000,325.0,shipped,325.0,2,MATCHED,POTENTIAL CUT-OFF RISK
-4989,27785,2026-04-29 11:18:00.000000,2026-05-01 09:18:00.000000,183.0,complete,183.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-5006,43939,2026-04-30 14:13:00.000000,2026-05-02 03:13:00.000000,433.0,"complete,returned",433.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-5010,40146,2026-04-30 15:13:00.000000,2026-05-01 21:13:00.000000,46.0,complete,46.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-5024,84002,2026-05-01 14:16:00.000000,2026-05-04 10:00:00.000000,24.0,complete,24.0,1,MATCHED,NORMAL
-5033,87164,2026-05-02 09:14:00.000000,2026-05-06 15:00:00.000000,216.0,complete,216.0,2,MATCHED,NORMAL
-5041,86432,2026-05-03 09:51:00.000000,2026-05-04 15:51:00.000000,167.0,"complete,returned",167.0,2,MATCHED,NORMAL
-5058,34025,2026-05-04 14:57:00.000000,2026-05-06 06:57:00.000000,175.0,"complete,returned",175.0,2,MATCHED,NORMAL
-5067,11953,2026-05-04 16:45:00.000000,2026-05-06 02:45:00.000000,69.0,complete,69.0,1,MATCHED,NORMAL
-5080,93971,2026-05-05 10:26:00.000000,2026-05-07 08:26:00.000000,65.0,complete,65.0,1,MATCHED,NORMAL
-5082,11048,2026-05-05 09:26:00.000000,2026-05-06 23:26:00.000000,268.0,complete,268.0,2,MATCHED,NORMAL
-5088,68847,2026-05-06 09:16:00.000000,2026-05-07 21:16:00.000000,524.0,complete,524.0,3,MATCHED,NORMAL
-5111,72687,2026-05-07 17:26:00.000000,2026-05-09 00:26:00.000000,326.0,"complete,returned",326.0,2,MATCHED,NORMAL
-5138,13621,2026-05-09 12:18:00.000000,2026-05-11 01:18:00.000000,363.0,complete,363.0,3,MATCHED,NORMAL
-5169,24490,2026-05-11 10:53:00.000000,2026-05-14 18:00:00.000000,174.0,complete,174.0,2,MATCHED,NORMAL
-5172,15625,2026-05-11 16:36:00.000000,2026-05-12 17:36:00.000000,320.0,complete,320.0,2,MATCHED,NORMAL
-5173,67603,2026-05-11 17:13:00.000000,2026-05-13 11:13:00.000000,159.0,shipped,159.0,1,MATCHED,NORMAL
-5181,87974,2026-05-12 14:49:00.000000,2026-05-15 23:00:00.000000,20.0,complete,20.0,1,MATCHED,NORMAL
-5205,1243,2026-05-13 09:34:00.000000,2026-05-14 12:34:00.000000,389.0,complete,389.0,2,MATCHED,NORMAL
-5207,69163,2026-05-14 16:58:00.000000,2026-05-15 21:58:00.000000,337.0,"complete,returned",337.0,2,MATCHED,NORMAL
-5212,25901,2026-05-14 13:40:00.000000,2026-05-16 09:40:00.000000,211.0,complete,211.0,2,MATCHED,NORMAL
-5248,46361,2026-05-16 17:06:00.000000,2026-05-18 02:06:00.000000,399.0,complete,399.0,3,MATCHED,NORMAL
-5253,72683,2026-05-17 09:48:00.000000,2026-05-18 17:48:00.000000,148.0,complete,148.0,2,MATCHED,NORMAL
-5267,29178,2026-05-18 14:26:00.000000,2026-05-20 00:26:00.000000,209.0,complete,209.0,2,MATCHED,NORMAL
-5268,79014,2026-05-18 14:23:00.000000,2026-05-20 10:23:00.000000,183.0,complete,183.0,1,MATCHED,NORMAL
-5303,7960,2026-05-20 15:39:00.000000,2026-05-22 10:39:00.000000,185.0,complete,185.0,2,MATCHED,NORMAL
-5317,75632,2026-05-21 11:44:00.000000,2026-05-24 11:00:00.000000,111.0,complete,111.0,2,MATCHED,NORMAL
-5326,33130,2026-05-22 14:00:00.000000,2026-05-23 19:00:00.000000,353.0,complete,353.0,3,MATCHED,NORMAL
-5345,77719,2026-05-23 13:43:00.000000,2026-05-25 03:43:00.000000,237.0,"complete,shipped",237.0,2,MATCHED,NORMAL
-5353,39478,2026-05-23 11:22:00.000000,2026-05-25 04:22:00.000000,151.0,complete,151.0,1,MATCHED,NORMAL
-5359,91384,2026-05-24 14:15:00.000000,2026-05-26 06:15:00.000000,204.0,complete,204.0,3,MATCHED,NORMAL
-5369,32651,2026-05-24 09:56:00.000000,2026-05-27 19:00:00.000000,128.0,complete,128.0,1,MATCHED,NORMAL
-5379,99252,2026-05-25 17:19:00.000000,2026-05-27 11:19:00.000000,26.0,shipped,26.0,1,MATCHED,NORMAL
-5381,44251,2026-05-25 10:25:00.000000,2026-05-27 08:25:00.000000,249.0,"complete,returned",249.0,3,MATCHED,NORMAL
-5394,50517,2026-05-26 10:19:00.000000,2026-05-28 04:19:00.000000,287.0,complete,287.0,3,MATCHED,NORMAL
-5396,99740,2026-05-26 10:43:00.000000,2026-05-30 05:00:00.000000,470.0,complete,470.0,3,MATCHED,NORMAL
-5409,35954,2026-05-27 16:25:00.000000,2026-05-29 02:25:00.000000,96.0,complete,96.0,2,MATCHED,NORMAL
-5430,51355,2026-05-28 12:45:00.000000,2026-05-29 18:45:00.000000,68.0,complete,68.0,1,MATCHED,NORMAL
-5444,40129,2026-05-29 16:39:00.000000,2026-05-30 20:39:00.000000,100.0,"complete,returned",100.0,2,MATCHED,NORMAL
-5449,65166,2026-05-30 11:36:00.000000,2026-06-02 13:00:00.000000,401.0,complete,401.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-5450,52303,2026-05-30 13:04:00.000000,2026-06-01 04:04:00.000000,163.0,complete,163.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-5452,96986,2026-05-30 09:33:00.000000,2026-05-31 17:33:00.000000,371.0,complete,371.0,3,MATCHED,NORMAL
-5460,5649,2026-05-30 11:05:00.000000,2026-05-31 11:05:00.000000,28.0,complete,28.0,1,MATCHED,NORMAL
-5510,93381,2026-06-03 12:17:00.000000,2026-06-04 23:17:00.000000,392.0,complete,392.0,3,MATCHED,NORMAL
-5583,81621,2026-06-08 17:55:00.000000,2026-06-09 18:55:00.000000,96.0,complete,96.0,1,MATCHED,NORMAL
-5598,18100,2026-06-09 13:39:00.000000,2026-06-12 18:00:00.000000,161.0,complete,161.0,3,MATCHED,NORMAL
-5604,20645,2026-06-09 09:54:00.000000,2026-06-10 19:54:00.000000,464.0,"complete,returned",464.0,3,MATCHED,NORMAL
-5624,81333,2026-06-10 13:56:00.000000,2026-06-11 18:56:00.000000,163.0,complete,163.0,1,MATCHED,NORMAL
-5680,7474,2026-06-14 15:56:00.000000,2026-06-16 05:56:00.000000,370.0,complete,370.0,3,MATCHED,NORMAL
-5698,72728,2026-06-15 17:57:00.000000,2026-06-17 04:57:00.000000,353.0,complete,353.0,2,MATCHED,NORMAL
-5720,90827,2026-06-17 16:31:00.000000,2026-06-19 11:31:00.000000,441.0,complete,441.0,3,MATCHED,NORMAL
-5730,8000,2026-06-17 10:35:00.000000,2026-06-18 12:35:00.000000,329.0,complete,329.0,3,MATCHED,NORMAL
-5739,53945,2026-06-18 14:12:00.000000,2026-06-19 18:12:00.000000,198.0,complete,198.0,1,MATCHED,NORMAL
-5753,77610,2026-06-19 16:48:00.000000,2026-06-20 20:48:00.000000,74.0,complete,74.0,1,MATCHED,NORMAL
-5755,23433,2026-06-19 15:54:00.000000,2026-06-23 22:00:00.000000,263.0,complete,263.0,2,MATCHED,NORMAL
-5758,51550,2026-06-19 15:39:00.000000,2026-06-22 16:00:00.000000,382.0,complete,382.0,3,MATCHED,NORMAL
-5779,39092,2026-06-21 15:07:00.000000,2026-06-22 17:07:00.000000,222.0,complete,222.0,3,MATCHED,NORMAL
-5782,52657,2026-06-21 16:53:00.000000,2026-06-23 06:53:00.000000,175.0,complete,175.0,1,MATCHED,NORMAL
-5783,40245,2026-06-21 12:29:00.000000,2026-06-25 03:00:00.000000,196.0,complete,196.0,2,MATCHED,NORMAL
-5786,81270,2026-06-21 12:57:00.000000,2026-06-22 13:57:00.000000,233.0,"complete,returned",233.0,2,MATCHED,NORMAL
-5810,31783,2026-06-23 14:46:00.000000,2026-06-25 05:46:00.000000,68.0,"complete,returned",68.0,2,MATCHED,NORMAL
-5811,38838,2026-06-23 10:31:00.000000,2026-07-01 03:00:00.000000,439.0,complete,439.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-5861,883,2026-06-26 11:31:00.000000,2026-06-27 13:31:00.000000,328.0,"complete,returned",328.0,3,MATCHED,NORMAL
-5866,12405,2026-06-27 13:54:00.000000,2026-06-29 06:54:00.000000,272.0,complete,272.0,3,MATCHED,NORMAL
-5877,46172,2026-06-27 15:07:00.000000,2026-06-29 14:07:00.000000,323.0,"complete,shipped",323.0,2,MATCHED,NORMAL
-5895,96794,2026-06-28 16:49:00.000000,2026-06-30 12:49:00.000000,161.0,returned,161.0,3,MATCHED,NORMAL
-5904,15994,2026-06-29 13:05:00.000000,2026-07-02 13:00:00.000000,108.0,complete,108.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-5964,48363,2026-07-03 13:55:00.000000,2026-07-05 12:55:00.000000,498.0,"complete,shipped",498.0,3,MATCHED,NORMAL
-5976,75829,2026-07-04 10:45:00.000000,2026-07-05 10:45:00.000000,387.0,complete,387.0,3,MATCHED,NORMAL
-6011,60652,2026-07-06 03:45:00.000000,2026-07-07 05:45:00.000000,359.0,"complete,returned",359.0,3,MATCHED,NORMAL
77293,61981,2023-07-15 23:36:46.000000,2023-07-16 23:44:46.000000,184.17,shipped,184.17,4,MATCHED,NORMAL
120715,96304,2025-09-01 10:43:16.000000,,204.35,processing,0.0,3,MATCHED,SHIPPING_PENDING
7342,5848,2022-11-28 17:17:39.000000,,3.8,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
44049,35352,2022-07-07 17:59:20.000000,2022-07-08 00:39:20.000000,41.8,complete,41.8,2,MATCHED,NORMAL
51761,41511,2021-07-10 11:21:18.000000,2021-07-10 19:37:18.000000,63.69,complete,63.69,3,MATCHED,NORMAL
12027,9634,2021-10-31 16:41:07.000000,2021-10-31 17:02:07.000000,3.99,complete,3.99,1,MATCHED,NORMAL
26675,21466,2024-01-06 11:29:39.000000,2024-01-09 08:25:39.000000,242.98,shipped,242.98,4,MATCHED,NORMAL
124889,99692,2025-06-24 00:59:20.000000,2025-06-25 13:05:20.000000,5.5,shipped,5.5,1,MATCHED,NORMAL
77173,61887,2026-06-09 07:49:38.000000,,167.62,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
68700,55091,2022-02-20 21:38:00.000000,2022-02-23 09:05:00.000000,63.05,shipped,63.05,4,MATCHED,NORMAL
67089,53784,2024-02-27 07:13:36.000000,,276.85,processing,0.0,3,MATCHED,SHIPPING_PENDING
2893,2331,2024-01-03 23:11:59.000000,,7.99,cancelled,0.0,1,MATCHED,SHIPPING_PENDING
5587,4467,2025-02-07 05:17:36.000000,2025-02-08 13:27:36.000000,7.99,complete,7.99,1,MATCHED,NORMAL
216,180,2024-07-13 14:40:49.000000,2024-07-13 15:29:49.000000,7.99,shipped,7.99,1,MATCHED,NORMAL
28058,22594,2025-02-08 23:14:23.000000,2025-02-09 03:54:23.000000,188.95,shipped,188.95,4,MATCHED,NORMAL
65025,52090,2026-05-10 12:02:06.000000,2026-05-12 16:13:06.000000,80.38,shipped,80.38,2,MATCHED,NORMAL
116580,93093,2024-09-04 10:46:55.000000,2024-09-06 17:13:55.000000,8.79,complete,8.79,1,MATCHED,NORMAL
116956,93381,2025-10-30 01:55:31.000000,,51.94,processing,0.0,2,MATCHED,SHIPPING_PENDING
118178,94329,2026-05-28 16:49:00.000000,,81.09,processing,0.0,3,MATCHED,SHIPPING_PENDING
42006,33739,2026-06-13 01:55:31.000000,2026-06-14 19:35:31.000000,31.97,complete,31.97,2,MATCHED,NORMAL
63807,51124,2025-12-13 17:04:50.000000,2025-12-15 14:01:50.000000,102.99,complete,102.99,2,MATCHED,NORMAL
12871,10334,2026-03-15 13:43:11.000000,2026-03-16 23:31:11.000000,8.99,returned,8.99,1,MATCHED,NORMAL
31422,25274,2023-12-07 03:17:25.000000,2023-12-10 02:13:25.000000,65.97,shipped,65.97,2,MATCHED,NORMAL
78879,63183,2022-10-08 11:48:17.000000,,67.11,processing,0.0,2,MATCHED,SHIPPING_PENDING
4293,3493,2024-04-24 09:00:14.000000,2024-04-26 12:32:14.000000,49.2,returned,49.2,2,MATCHED,NORMAL
78413,62845,2025-11-13 00:19:43.000000,2025-11-14 02:47:43.000000,9.24,complete,9.24,1,MATCHED,NORMAL
108419,86639,2024-09-26 17:44:40.000000,2024-09-28 04:17:40.000000,234.48,complete,234.48,4,MATCHED,NORMAL
24203,19463,2026-04-03 21:18:27.000000,2026-04-04 05:06:27.000000,30.94,returned,30.94,2,MATCHED,NORMAL
95302,76298,2020-12-09 07:01:00.000000,2020-12-09 07:35:00.000000,957.98,complete,957.98,3,MATCHED,NORMAL
33105,26659,2024-06-01 12:57:16.000000,2024-06-02 16:37:16.000000,364.58,returned,364.58,4,MATCHED,NORMAL
85130,68124,2024-10-30 17:10:53.000000,2024-10-31 20:20:53.000000,162.18,shipped,162.18,4,MATCHED,NORMAL
11270,9016,2023-11-18 08:02:47.000000,2023-11-18 22:08:47.000000,28.92,complete,28.92,2,MATCHED,NORMAL
16652,13378,2024-06-20 09:49:09.000000,2024-06-22 04:03:09.000000,172.1,complete,172.1,4,MATCHED,NORMAL
122650,97889,2023-07-13 01:43:40.000000,2023-07-14 17:56:40.000000,10.0,complete,10.0,1,MATCHED,NORMAL
33099,26655,2020-03-08 22:18:01.000000,2020-03-10 23:14:01.000000,484.99,shipped,484.99,4,MATCHED,NORMAL
